starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 07 19:56:59 2022	1654606619	4	2	6	2
Tue Jun 07 19:56:59 2022	1654606619	1	5	6	5
Tue Jun 07 19:56:59 2022	1654606619	2	4	6	4
Tue Jun 07 19:56:59 2022	1654606619	1	5	6	5
Tue Jun 07 19:56:59 2022	1654606619	4	2	6	2
Tue Jun 07 19:56:59 2022	1654606619	1	5	6	5
Tue Jun 07 19:56:59 2022	1654606619	2	5	6	5
Tue Jun 07 19:56:59 2022	1654606619	1	5	6	5
Tue Jun 07 19:56:59 2022	1654606619	3	3	6	2
Tue Jun 07 19:56:59 2022	1654606619	2	5	6	4
Tue Jun 07 19:56:59 2022	1654606619	1	5	6	5
Tue Jun 07 19:56:59 2022	1654606619	0	6	6	6
Tue Jun 07 19:56:59 2022	1654606619	4	2	6	2
Tue Jun 07 19:56:59 2022	1654606619	4	2	6	2
Tue Jun 07 19:56:59 2022	1654606619	3	3	6	3
Tue Jun 07 19:56:59 2022	1654606619	1	5	6	5
Tue Jun 07 19:56:59 2022	1654606619	4	3	6	3
Tue Jun 07 19:56:59 2022	1654606619	3	3	6	3
Tue Jun 07 19:56:59 2022	1654606619	2	5	6	5
Tue Jun 07 19:56:59 2022	1654606619	4	3	6	2
Tue Jun 07 19:56:59 2022	1654606619	3	3	6	3
Tue Jun 07 19:56:59 2022	1654606619	3	3	6	3
Tue Jun 07 19:56:59 2022	1654606619	0	6	6	6
Tue Jun 07 19:56:59 2022	1654606619	1	6	6	6
Tue Jun 07 19:56:59 2022	1654606619	0	6	6	6
Tue Jun 07 19:56:59 2022	1654606619	4	3	6	2
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	3	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	3	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	1	5	7	5
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	0	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	1	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	3	4	7	4
Tue Jun 07 19:56:59 2022	1654606619	1	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	1	6	7	6
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	2	5	7	5
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	2	5	7	5
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	2
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	2	5	7	5
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	6
Tue Jun 07 19:56:59 2022	1654606619	2	5	7	5
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	1	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	3	5	7	4
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	1	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	1	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	3	5	7	4
Tue Jun 07 19:56:59 2022	1654606619	2	5	7	5
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	4	3	7	3
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	7	7
Tue Jun 07 19:56:59 2022	1654606619	2	5	7	5
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	3	5	8	5
Tue Jun 07 19:56:59 2022	1654606619	2	5	8	5
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	3	5	8	4
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	2	5	8	5
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	1	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	1	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	1	7	8	6
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	2	6	8	6
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	3	5	8	5
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	2	6	8	5
Tue Jun 07 19:56:59 2022	1654606619	1	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	2	7	8	6
Tue Jun 07 19:56:59 2022	1654606619	3	5	8	5
Tue Jun 07 19:56:59 2022	1654606619	3	5	8	5
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	1	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	2	6	8	6
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	2	6	8	6
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	1	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	2	7	8	6
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	1	7	8	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	1	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	3	6	8	5
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	3	6	8	5
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	2	7	8	6
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	3	6	8	5
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	8	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	2	7	9	6
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	2	7	9	7
Tue Jun 07 19:56:59 2022	1654606619	2	7	9	6
Tue Jun 07 19:56:59 2022	1654606619	2	7	9	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	2	7	9	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	1	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	2	6	9	6
Tue Jun 07 19:56:59 2022	1654606619	3	6	9	5
Tue Jun 07 19:56:59 2022	1654606619	3	6	9	5
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	1	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	1	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	2	7	9	7
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	2	7	9	6
Tue Jun 07 19:56:59 2022	1654606619	0	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	3	6	9	5
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	1	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	2	7	9	7
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	1	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	1	9	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	1	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	2	8	9	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	9	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	1	9	10	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	1	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	1	8	10	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	2	8	10	8
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	1	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	2	8	10	8
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	1	9	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	9
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	3	7	10	7
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	2	8	10	8
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
Tue Jun 07 19:56:59 2022	1654606619	0	10	10	10
