starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	1	11	12	11
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:42 2022	1654606602	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	12	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:42 2022	1654606602	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:42 2022	1654606602	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:42 2022	1654606602	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:42 2022	1654606602	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:42 2022	1654606602	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:42 2022	1654606602	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:42 2022	1654606602	0	12	13	12
Tue Jun 07 19:56:42 2022	1654606602	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	1	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:42 2022	1654606602	0	13	13	13
Tue Jun 07 19:56:42 2022	1654606602	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	12
Tue Jun 07 19:56:41 2022	1654606601	1	12	13	12
Tue Jun 07 19:56:42 2022	1654606602	1	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:42 2022	1654606602	0	13	13	13
Tue Jun 07 19:56:42 2022	1654606602	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	1	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:42 2022	1654606602	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	1	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	1	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	1	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	1	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:42 2022	1654606602	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	1	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	2	11	13	11
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	2	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:42 2022	1654606602	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	1	12	13	12
Tue Jun 07 19:56:41 2022	1654606601	0	13	13	13
Tue Jun 07 19:56:41 2022	1654606601	1	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	1	12	14	12
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	13
Tue Jun 07 19:56:41 2022	1654606601	1	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	1	13	14	13
Tue Jun 07 19:56:42 2022	1654606602	1	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	1	13	14	13
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	1	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	1	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	14	14
Tue Jun 07 19:56:42 2022	1654606602	0	14	14	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:42 2022	1654606602	1	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	1	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	1	14	15	13
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	2	13	15	12
Tue Jun 07 19:56:41 2022	1654606601	1	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	13
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	1	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	1	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	1	14	15	14
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	1	14	15	14
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	1	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	1	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	1	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	1	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	1	14	15	14
Tue Jun 07 19:56:41 2022	1654606601	1	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	1	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	1	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:42 2022	1654606602	1	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	1	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	2	13	15	13
Tue Jun 07 19:56:42 2022	1654606602	1	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	1	15	15	14
Tue Jun 07 19:56:41 2022	1654606601	0	15	15	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:42 2022	1654606602	1	14	16	14
Tue Jun 07 19:56:41 2022	1654606601	1	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:42 2022	1654606602	0	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:42 2022	1654606602	1	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	2	14	16	13
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	16	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	15	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	16	16	16
Tue Jun 07 19:56:41 2022	1654606601	1	15	16	15
Tue Jun 07 19:56:42 2022	1654606602	0	16	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	16	16	15
Tue Jun 07 19:56:41 2022	1654606601	0	16	16	16
